Date,State,Confirmed,Deaths,Recovered,New Cases
2021-06-25,Bihar,720717,9573,708586.0,212.0
2021-06-26,Bihar,720924,9576,708951.0,207.0
2021-06-27,Bihar,721114,9578,709286.0,190.0
2021-06-28,Bihar,721299,9579,709578.0,185.0
2021-06-29,Bihar,721464,9583,709908.0,165.0
2021-06-30,Bihar,721654,9584,710238.0,190.0
2021-07-01,Bihar,721914,9588,710569.0,260.0
2021-03-02,Chandigarh,21839,353,21056.0,0.0
2021-03-03,Chandigarh,21906,354,21080.0,67.0
2021-03-04,Chandigarh,21962,355,21104.0,56.0
2021-03-05,Chandigarh,22040,355,21140.0,78.0
2021-03-06,Chandigarh,22116,355,21174.0,76.0
2021-03-07,Chandigarh,22238,355,21208.0,122.0
2021-03-08,Chandigarh,22318,355,21253.0,80.0
2021-03-09,Chandigarh,22397,356,21316.0,79.0
2021-03-10,Chandigarh,22502,356,21368.0,105.0
2021-03-11,Chandigarh,22589,357,21416.0,87.0
2021-03-12,Chandigarh,22697,357,21481.0,108.0
2021-03-13,Chandigarh,22832,357,21539.0,135.0
2021-03-14,Chandigarh,22976,358,21586.0,144.0
2021-03-15,Chandigarh,23096,358,21650.0,120.0
2021-03-16,Chandigarh,23244,358,21720.0,148.0
2021-03-17,Chandigarh,23391,359,21833.0,147.0
2021-03-18,Chandigarh,23592,359,21903.0,201.0
2021-03-19,Chandigarh,23803,359,21978.0,211.0
2021-03-20,Chandigarh,24017,360,22060.0,214.0
2021-03-21,Chandigarh,24220,361,22142.0,203.0
2021-03-22,Chandigarh,24459,362,22225.0,239.0
2021-03-23,Chandigarh,24667,363,22325.0,208.0
2021-03-24,Chandigarh,24881,364,22451.0,214.0
2021-03-25,Chandigarh,25130,365,22587.0,249.0
2021-03-26,Chandigarh,25356,368,22702.0,226.0
2021-03-27,Chandigarh,25604,372,22840.0,248.0
2021-03-28,Chandigarh,25898,374,22992.0,294.0
2021-03-29,Chandigarh,26194,377,23184.0,296.0
2021-03-30,Chandigarh,26468,377,23345.0,274.0
2021-03-31,Chandigarh,26733,379,23523.0,265.0
2021-04-01,Chandigarh,26999,379,23702.0,266.0
2021-04-02,Chandigarh,27256,380,23925.0,257.0
2021-04-03,Chandigarh,27543,381,24064.0,287.0
2021-04-04,Chandigarh,27853,382,24309.0,310.0
2021-04-05,Chandigarh,28194,383,24661.0,341.0
2021-04-06,Chandigarh,28479,384,25033.0,285.0
2021-04-07,Chandigarh,28798,386,25375.0,319.0
2021-04-08,Chandigarh,29197,388,25688.0,399.0
2021-04-09,Chandigarh,29521,389,26017.0,324.0
2021-04-10,Chandigarh,29943,393,26337.0,422.0
2021-04-11,Chandigarh,30341,396,26680.0,398.0
2021-04-12,Chandigarh,30743,399,27037.0,402.0
2021-04-13,Chandigarh,31167,400,27412.0,424.0
2021-04-14,Chandigarh,31564,401,27793.0,397.0
2021-04-15,Chandigarh,31985,404,28210.0,421.0
2021-04-16,Chandigarh,32397,407,28619.0,412.0
2021-04-17,Chandigarh,32878,408,29047.0,481.0
2021-04-18,Chandigarh,33309,410,29485.0,431.0
2021-04-19,Chandigarh,33934,413,29896.0,625.0
2021-04-20,Chandigarh,34546,417,30325.0,612.0
2021-04-21,Chandigarh,35148,421,30768.0,602.0
2021-04-22,Chandigarh,35770,423,31222.0,622.0
2021-04-23,Chandigarh,36404,427,31704.0,634.0
2021-04-24,Chandigarh,37232,430,32180.0,828.0
2021-04-25,Chandigarh,37943,433,32608.0,711.0
2021-04-26,Chandigarh,38692,435,33021.0,749.0
2021-04-27,Chandigarh,39513,440,33498.0,821.0
2021-04-28,Chandigarh,40350,446,33924.0,837.0
2021-04-29,Chandigarh,41122,457,34359.0,772.0
2021-04-30,Chandigarh,41923,465,34806.0,801.0
2021-05-01,Chandigarh,42647,478,35263.0,724.0
2021-05-02,Chandigarh,43446,489,35735.0,799.0
2021-05-03,Chandigarh,44306,496,36218.0,860.0
2021-05-04,Chandigarh,45196,507,36746.0,890.0
2021-05-05,Chandigarh,45976,518,37288.0,780.0
2021-05-06,Chandigarh,46793,532,37898.0,817.0
2021-05-07,Chandigarh,47552,541,38591.0,759.0
2021-05-08,Chandigarh,48442,549,39388.0,890.0
2021-05-09,Chandigarh,49312,558,40249.0,870.0
2021-05-10,Chandigarh,50207,568,41128.0,895.0
2021-05-11,Chandigarh,51070,575,41842.0,863.0
2021-05-12,Chandigarh,51857,585,42647.0,787.0
2021-05-13,Chandigarh,52633,599,43506.0,776.0
2021-05-14,Chandigarh,53393,609,44343.0,760.0
2021-05-15,Chandigarh,54043,617,45268.0,650.0
2021-05-16,Chandigarh,54703,625,46231.0,660.0
2021-05-17,Chandigarh,55367,635,47088.0,664.0
2021-05-18,Chandigarh,55987,641,47964.0,620.0
2021-05-19,Chandigarh,56513,647,48831.0,526.0
2021-05-20,Chandigarh,56927,656,49701.0,414.0
2021-05-21,Chandigarh,57331,666,50592.0,404.0
2021-05-22,Chandigarh,57737,680,51382.0,406.0
2021-05-23,Chandigarh,58129,692,52172.0,392.0
2021-05-24,Chandigarh,58489,702,52913.0,360.0
2021-05-25,Chandigarh,58734,709,53597.0,245.0
2021-05-26,Chandigarh,58992,714,54215.0,258.0
2021-05-27,Chandigarh,59216,722,54921.0,224.0
2021-05-28,Chandigarh,59416,729,55558.0,200.0
2021-05-29,Chandigarh,59577,735,56084.0,161.0
2021-05-30,Chandigarh,59740,740,56534.0,163.0
2021-05-31,Chandigarh,59922,745,57043.0,182.0
2021-06-01,Chandigarh,60046,753,57526.0,124.0
2021-06-02,Chandigarh,60154,758,57915.0,108.0
2021-06-03,Chandigarh,60288,761,58276.0,134.0
2021-06-04,Chandigarh,60399,762,58502.0,111.0
2021-06-05,Chandigarh,60487,765,58717.0,88.0
2021-06-06,Chandigarh,60585,768,58892.0,98.0
2021-06-07,Chandigarh,60659,772,59054.0,74.0
2021-06-08,Chandigarh,60707,774,59193.0,48.0
2021-06-09,Chandigarh,60778,779,59314.0,71.0
2021-06-10,Chandigarh,60862,781,59432.0,84.0
2021-06-11,Chandigarh,60928,783,59564.0,66.0
2021-06-12,Chandigarh,60998,786,59648.0,70.0
2021-06-13,Chandigarh,61056,789,59727.0,58.0
2021-06-14,Chandigarh,61110,792,59798.0,54.0
2021-06-15,Chandigarh,61160,794,59859.0,50.0
2021-06-16,Chandigarh,61200,797,59917.0,40.0
2021-06-17,Chandigarh,61241,799,59980.0,41.0
2021-06-18,Chandigarh,61310,802,60076.0,69.0
2021-06-19,Chandigarh,61358,804,60123.0,48.0
2021-06-20,Chandigarh,61403,806,60201.0,45.0
2021-06-21,Chandigarh,61430,806,60271.0,27.0
2021-06-22,Chandigarh,61444,806,60327.0,14.0
2021-06-23,Chandigarh,61467,806,60383.0,23.0
2021-06-24,Chandigarh,61520,807,60446.0,53.0
2021-06-25,Chandigarh,61542,807,60488.0,22.0
2021-06-26,Chandigarh,61581,807,60533.0,39.0
2021-06-27,Chandigarh,61604,807,60577.0,23.0
2021-06-28,Chandigarh,61624,807,60614.0,20.0
2021-06-29,Chandigarh,61632,807,60644.0,8.0
2021-06-30,Chandigarh,61656,808,60685.0,24.0
2021-07-01,Chandigarh,61670,808,60708.0,14.0
2021-03-02,Chhattisgarh,312816,3842,306094.0,0.0
2021-03-03,Chhattisgarh,313032,3844,306352.0,216.0
2021-03-04,Chhattisgarh,313299,3848,306490.0,267.0
2021-03-05,Chhattisgarh,313534,3851,306693.0,235.0
2021-03-06,Chhattisgarh,313808,3854,307138.0,274.0
2021-03-07,Chhattisgarh,314098,3855,307522.0,290.0
2021-03-08,Chhattisgarh,314320,3858,307642.0,222.0
2021-03-09,Chhattisgarh,314640,3859,307862.0,320.0
2021-03-10,Chhattisgarh,315030,3864,308143.0,390.0
2021-03-11,Chhattisgarh,315486,3872,308269.0,456.0
2021-03-12,Chhattisgarh,315864,3875,308452.0,378.0
2021-03-13,Chhattisgarh,316311,3880,308854.0,447.0
2021-03-14,Chhattisgarh,316854,3886,309198.0,543.0
2021-03-15,Chhattisgarh,317329,3890,309433.0,475.0
2021-03-16,Chhattisgarh,317974,3897,309979.0,645.0
2021-03-17,Chhattisgarh,318830,3909,310260.0,856.0
2021-03-18,Chhattisgarh,319717,3915,310503.0,887.0
2021-03-19,Chhattisgarh,320783,3920,310838.0,1066.0
2021-03-20,Chhattisgarh,321880,3929,311198.0,1097.0
2021-03-21,Chhattisgarh,323153,3940,311520.0,1273.0
2021-03-22,Chhattisgarh,324153,3950,311761.0,1000.0
2021-03-23,Chhattisgarh,325678,3962,312511.0,1525.0
2021-03-24,Chhattisgarh,327588,3982,313115.0,1910.0
2021-03-25,Chhattisgarh,329694,4011,313749.0,2106.0
2021-03-26,Chhattisgarh,332113,4026,314769.0,2419.0
2021-03-27,Chhattisgarh,334778,4048,315423.0,2665.0
2021-03-28,Chhattisgarh,337940,4061,316043.0,3162.0
2021-03-29,Chhattisgarh,340093,4076,316778.0,2153.0
2021-03-30,Chhattisgarh,341516,4096,317239.0,1423.0
2021-03-31,Chhattisgarh,344624,4131,318436.0,3108.0
2021-04-01,Chhattisgarh,349187,4170,319488.0,4563.0
2021-04-02,Chhattisgarh,353804,4204,320613.0,4617.0
2021-04-03,Chhattisgarh,357978,4247,321873.0,4174.0
2021-04-04,Chhattisgarh,363796,4283,323201.0,5818.0
2021-04-05,Chhattisgarh,369046,4319,326277.0,5250.0
2021-04-06,Chhattisgarh,376348,4363,327689.0,7302.0
2021-04-07,Chhattisgarh,386269,4416,329408.0,9921.0
2021-04-08,Chhattisgarh,396579,4469,333227.0,10310.0
2021-04-09,Chhattisgarh,407231,4563,334543.0,10652.0
2021-04-10,Chhattisgarh,418678,4654,337156.0,11447.0
2021-04-11,Chhattisgarh,432776,4777,342139.0,14098.0
2021-04-12,Chhattisgarh,443297,4899,348121.0,10521.0
2021-04-13,Chhattisgarh,456873,5031,352986.0,13576.0
2021-04-14,Chhattisgarh,471994,5187,357668.0,15121.0
2021-04-15,Chhattisgarh,486244,5307,362301.0,14250.0
2021-04-16,Chhattisgarh,501500,5442,374289.0,15256.0
2021-04-17,Chhattisgarh,516412,5580,386529.0,14912.0
2021-04-18,Chhattisgarh,532495,5738,396357.0,16083.0
2021-04-19,Chhattisgarh,544840,5908,410913.0,12345.0
2021-04-20,Chhattisgarh,558674,6083,423591.0,13834.0
2021-04-21,Chhattisgarh,574299,6274,442337.0,15625.0
2021-04-22,Chhattisgarh,588818,6467,459600.0,14519.0
2021-04-23,Chhattisgarh,605568,6674,477339.0,16750.0
2021-04-24,Chhattisgarh,622965,6893,492593.0,17397.0
2021-04-25,Chhattisgarh,639696,7111,509622.0,16731.0
2021-04-26,Chhattisgarh,652362,7310,521217.0,12666.0
2021-04-27,Chhattisgarh,667446,7536,538558.0,15084.0
2021-04-28,Chhattisgarh,682339,7782,555489.0,14893.0
2021-04-29,Chhattisgarh,697902,8061,570995.0,15563.0
2021-04-30,Chhattisgarh,713706,8312,587484.0,15804.0
2021-05-01,Chhattisgarh,728700,8581,601161.0,14994.0
2021-05-02,Chhattisgarh,744602,8810,614693.0,15902.0
2021-05-03,Chhattisgarh,756427,9009,627051.0,11825.0
2021-05-04,Chhattisgarh,771701,9275,641449.0,15274.0
2021-05-05,Chhattisgarh,787486,9485,653542.0,15785.0
2021-05-06,Chhattisgarh,802643,9738,663694.0,15157.0
2021-05-07,Chhattisgarh,816489,9950,675294.0,13846.0
2021-05-08,Chhattisgarh,830117,10158,688918.0,13628.0
2021-05-09,Chhattisgarh,842356,10381,701116.0,12239.0
2021-05-10,Chhattisgarh,851476,10570,714359.0,9120.0
2021-05-11,Chhattisgarh,863343,10742,727497.0,11867.0
2021-05-12,Chhattisgarh,873060,10941,740283.0,9717.0
2021-05-13,Chhattisgarh,883210,11094,749318.0,10150.0
2021-05-14,Chhattisgarh,892331,11289,761592.0,9121.0
2021-05-15,Chhattisgarh,899925,11461,772500.0,7594.0
2021-05-16,Chhattisgarh,907589,11590,785598.0,7664.0
2021-05-17,Chhattisgarh,912477,11734,797150.0,4888.0
2021-05-18,Chhattisgarh,919054,11883,811015.0,6577.0
2021-05-19,Chhattisgarh,925531,12036,823113.0,6477.0
2021-05-20,Chhattisgarh,931211,12182,833161.0,5680.0
2021-05-21,Chhattisgarh,936423,12295,842662.0,5212.0
2021-05-22,Chhattisgarh,941366,12391,852529.0,4943.0
2021-05-23,Chhattisgarh,945694,12494,862660.0,4328.0
2021-05-24,Chhattisgarh,949000,12586,870640.0,3306.0
2021-05-25,Chhattisgarh,953209,12646,879625.0,4209.0
2021-05-26,Chhattisgarh,956715,12723,887518.0,3506.0
2021-05-27,Chhattisgarh,959544,12779,893285.0,2829.0
2021-05-28,Chhattisgarh,962368,12848,900100.0,2824.0
2021-05-29,Chhattisgarh,965208,12915,905361.0,2840.0
2021-05-30,Chhattisgarh,967645,12979,911752.0,2437.0
2021-05-31,Chhattisgarh,969300,13016,917023.0,1655.0
2021-06-01,Chhattisgarh,971463,13048,922674.0,2163.0
2021-06-02,Chhattisgarh,973349,13077,927145.0,1886.0
2021-06-03,Chhattisgarh,975141,13117,930389.0,1792.0
2021-06-04,Chhattisgarh,976760,13139,934243.0,1619.0
2021-06-05,Chhattisgarh,978220,13162,938081.0,1460.0
2021-06-06,Chhattisgarh,979576,13192,941489.0,1356.0
2021-06-07,Chhattisgarh,980575,13217,944078.0,999.0
2021-06-08,Chhattisgarh,981860,13243,947527.0,1285.0
2021-06-09,Chhattisgarh,982962,13257,950234.0,1102.0
2021-06-10,Chhattisgarh,983916,13271,952532.0,954.0
2021-06-11,Chhattisgarh,984950,13285,954390.0,1034.0
2021-06-12,Chhattisgarh,985691,13300,956459.0,741.0
2021-06-13,Chhattisgarh,986504,13311,958111.0,813.0
2021-06-14,Chhattisgarh,986963,13317,959969.0,459.0
2021-06-15,Chhattisgarh,987563,13334,961569.0,600.0
2021-06-16,Chhattisgarh,988172,13342,963113.0,609.0
2021-06-17,Chhattisgarh,988745,13354,964265.0,573.0
2021-06-18,Chhattisgarh,989335,13361,965292.0,590.0
2021-06-19,Chhattisgarh,989844,13368,966414.0,509.0
2021-06-20,Chhattisgarh,990323,13377,967415.0,479.0
2021-06-21,Chhattisgarh,990675,13387,968096.0,352.0
2021-06-22,Chhattisgarh,991171,13395,969212.0,496.0
2021-06-23,Chhattisgarh,991653,13402,970244.0,482.0
2021-06-24,Chhattisgarh,992074,13407,971057.0,421.0
2021-06-25,Chhattisgarh,992391,13415,971662.0,317.0
2021-06-26,Chhattisgarh,992684,13423,972372.0,293.0
2021-06-27,Chhattisgarh,993045,13427,972898.0,361.0
2021-06-28,Chhattisgarh,993289,13431,973262.0,244.0
2021-06-29,Chhattisgarh,993694,13437,974049.0,405.0
2021-06-30,Chhattisgarh,994077,13438,974725.0,383.0
2021-07-01,Chhattisgarh,994480,13439,975077.0,403.0
2021-03-02,Dadra and Nagar Haveli and Daman and Diu,3406,2,3400.0,0.0
2021-03-03,Dadra and Nagar Haveli and Daman and Diu,3408,2,3400.0,2.0
2021-03-04,Dadra and Nagar Haveli and Daman and Diu,3408,2,3400.0,0.0
2021-03-05,Dadra and Nagar Haveli and Daman and Diu,3408,2,3400.0,0.0
2021-03-06,Dadra and Nagar Haveli and Daman and Diu,3408,2,3400.0,0.0
2021-03-07,Dadra and Nagar Haveli and Daman and Diu,3409,2,3402.0,1.0
2021-03-08,Dadra and Nagar Haveli and Daman and Diu,3416,2,3402.0,7.0
2021-03-09,Dadra and Nagar Haveli and Daman and Diu,3421,2,3402.0,5.0
2021-03-10,Dadra and Nagar Haveli and Daman and Diu,3423,2,3404.0,2.0
2021-03-11,Dadra and Nagar Haveli and Daman and Diu,3426,2,3404.0,3.0
2021-03-12,Dadra and Nagar Haveli and Daman and Diu,3426,2,3404.0,0.0
2021-03-13,Dadra and Nagar Haveli and Daman and Diu,3431,2,3405.0,5.0
2021-03-14,Dadra and Nagar Haveli and Daman and Diu,3435,2,3405.0,4.0
2021-03-15,Dadra and Nagar Haveli and Daman and Diu,3438,2,3405.0,3.0
2021-03-16,Dadra and Nagar Haveli and Daman and Diu,3440,2,3407.0,2.0
2021-03-17,Dadra and Nagar Haveli and Daman and Diu,3445,2,3416.0,5.0
2021-03-18,Dadra and Nagar Haveli and Daman and Diu,3445,2,3417.0,0.0
2021-03-19,Dadra and Nagar Haveli and Daman and Diu,3454,2,3422.0,9.0
2021-03-20,Dadra and Nagar Haveli and Daman and Diu,3464,2,3424.0,10.0
2021-03-21,Dadra and Nagar Haveli and Daman and Diu,3471,2,3425.0,7.0
2021-03-22,Dadra and Nagar Haveli and Daman and Diu,3481,2,3427.0,10.0
2021-03-23,Dadra and Nagar Haveli and Daman and Diu,3485,2,3431.0,4.0
2021-03-24,Dadra and Nagar Haveli and Daman and Diu,3495,2,3433.0,10.0
2021-03-25,Dadra and Nagar Haveli and Daman and Diu,3510,2,3438.0,15.0
2021-03-26,Dadra and Nagar Haveli and Daman and Diu,3536,2,3442.0,26.0
2021-03-27,Dadra and Nagar Haveli and Daman and Diu,3554,2,3443.0,18.0
2021-03-28,Dadra and Nagar Haveli and Daman and Diu,3580,2,3448.0,26.0
2021-03-29,Dadra and Nagar Haveli and Daman and Diu,3607,2,3458.0,27.0
