Year of Date,Month of Date,State/UnionTerritory,Confirmed,Cured,Deaths,Confirmed Foreign National,Confirmed Indian National,Date,Sno,Time
2020,March,Uttar Pradesh,7,0,0,0,7,3/6/2020,56,12/30/1899 6:00:00 PM
2020,March,Telangana,1,0,0,0,1,3/6/2020,57,12/30/1899 6:00:00 PM
2020,March,Kerala,3,3,0,0,3,3/7/2020,58,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,7,0,0,0,7,3/7/2020,59,12/30/1899 6:00:00 PM
2020,March,Ladakh,2,0,0,0,2,3/7/2020,60,12/30/1899 6:00:00 PM
2020,March,Telangana,1,0,0,0,1,3/7/2020,61,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/7/2020,62,12/30/1899 6:00:00 PM
2020,March,Delhi,3,0,0,0,3,3/7/2020,63,12/30/1899 6:00:00 PM
2020,March,Haryana,2,0,0,2,0,3/7/2020,64,12/30/1899 6:00:00 PM
2020,March,Rajasthan,15,0,0,14,1,3/7/2020,65,12/30/1899 6:00:00 PM
2020,March,Ladakh,2,0,0,0,2,3/8/2020,66,12/30/1899 6:00:00 PM
2020,March,Telangana,1,0,0,0,1,3/8/2020,67,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/8/2020,68,12/30/1899 6:00:00 PM
2020,March,Rajasthan,15,0,0,14,1,3/8/2020,69,12/30/1899 6:00:00 PM
2020,March,Kerala,8,3,0,0,8,3/8/2020,70,12/30/1899 6:00:00 PM
2020,March,Haryana,2,0,0,2,0,3/8/2020,71,12/30/1899 6:00:00 PM
2020,March,Delhi,3,0,0,0,3,3/8/2020,72,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,7,0,0,0,7,3/8/2020,73,12/30/1899 6:00:00 PM
2020,March,Ladakh,2,0,0,0,2,3/9/2020,74,12/30/1899 6:00:00 PM
2020,March,Karnataka,1,0,0,0,1,3/9/2020,75,12/30/1899 6:00:00 PM
2020,March,Kerala,9,3,0,0,9,3/9/2020,76,12/30/1899 6:00:00 PM
2020,March,Maharashtra,2,0,0,0,2,3/9/2020,77,12/30/1899 6:00:00 PM
2020,March,Punjab,1,0,0,0,1,3/9/2020,78,12/30/1899 6:00:00 PM
2020,March,Rajasthan,15,0,0,14,1,3/9/2020,79,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/9/2020,80,12/30/1899 6:00:00 PM
2020,March,Telangana,1,0,0,0,1,3/9/2020,81,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,1,0,0,0,1,3/9/2020,82,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,7,0,0,0,7,3/9/2020,83,12/30/1899 6:00:00 PM
2020,March,Haryana,2,0,0,2,0,3/9/2020,84,12/30/1899 6:00:00 PM
2020,March,Delhi,4,0,0,0,4,3/9/2020,85,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,7,0,0,0,7,3/10/2020,86,12/30/1899 6:00:00 PM
2020,March,Ladakh,2,0,0,0,2,3/10/2020,87,12/30/1899 6:00:00 PM
2020,March,Delhi,4,0,0,0,4,3/10/2020,88,12/30/1899 6:00:00 PM
2020,March,Haryana,2,0,0,2,0,3/10/2020,89,12/30/1899 6:00:00 PM
2020,March,Karnataka,4,0,0,0,4,3/10/2020,90,12/30/1899 6:00:00 PM
2020,March,Kerala,15,3,0,0,15,3/10/2020,91,12/30/1899 6:00:00 PM
2020,March,Maharashtra,5,0,0,0,5,3/10/2020,92,12/30/1899 6:00:00 PM
2020,March,Punjab,1,0,0,0,1,3/10/2020,93,12/30/1899 6:00:00 PM
2020,March,Rajasthan,15,0,0,14,1,3/10/2020,94,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/10/2020,95,12/30/1899 6:00:00 PM
2020,March,Telangana,1,0,0,0,1,3/10/2020,96,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,1,0,0,0,1,3/10/2020,97,12/30/1899 6:00:00 PM
2020,March,Maharashtra,2,0,0,0,2,3/11/2020,98,12/30/1899 6:00:00 PM
2020,March,Delhi,5,0,0,0,5,3/11/2020,99,12/30/1899 6:00:00 PM
2020,March,Haryana,14,0,0,14,0,3/11/2020,100,12/30/1899 6:00:00 PM
2020,March,Kerala,17,3,0,0,17,3/11/2020,101,12/30/1899 6:00:00 PM
2020,March,Rajasthan,3,0,0,2,1,3/11/2020,102,12/30/1899 6:00:00 PM
2020,March,Telangana,1,0,0,0,1,3/11/2020,103,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,9,0,0,0,9,3/11/2020,104,12/30/1899 6:00:00 PM
2020,March,Ladakh,2,0,0,0,2,3/11/2020,105,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/11/2020,106,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,1,0,0,0,1,3/11/2020,107,12/30/1899 6:00:00 PM
2020,March,Punjab,1,0,0,0,1,3/11/2020,108,12/30/1899 6:00:00 PM
2020,March,Karnataka,4,0,0,0,4,3/11/2020,109,12/30/1899 6:00:00 PM
2020,March,Delhi,6,0,0,0,6,3/12/2020,110,12/30/1899 6:00:00 PM
2020,March,Haryana,14,0,0,14,0,3/12/2020,111,12/30/1899 6:00:00 PM
2020,March,Kerala,17,3,0,0,17,3/12/2020,112,12/30/1899 6:00:00 PM
2020,March,Rajasthan,3,0,0,2,1,3/12/2020,113,12/30/1899 6:00:00 PM
2020,March,Telangana,1,0,0,0,1,3/12/2020,114,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,11,0,0,1,10,3/12/2020,115,12/30/1899 6:00:00 PM
2020,March,Ladakh,3,0,0,0,3,3/12/2020,116,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/12/2020,117,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,1,0,0,0,1,3/12/2020,118,12/30/1899 6:00:00 PM
2020,March,Punjab,1,0,0,0,1,3/12/2020,119,12/30/1899 6:00:00 PM
2020,March,Karnataka,4,0,0,0,4,3/12/2020,120,12/30/1899 6:00:00 PM
2020,March,Maharashtra,11,0,0,0,11,3/12/2020,121,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,1,0,0,0,1,3/12/2020,122,12/30/1899 6:00:00 PM
2020,March,Delhi,6,0,0,0,6,3/13/2020,123,12/30/1899 6:00:00 PM
2020,March,Haryana,14,0,0,14,0,3/13/2020,124,12/30/1899 6:00:00 PM
2020,March,Kerala,19,3,0,0,19,3/13/2020,125,12/30/1899 6:00:00 PM
2020,March,Rajasthan,3,0,0,2,1,3/13/2020,126,12/30/1899 6:00:00 PM
2020,March,Telangana,1,0,0,0,1,3/13/2020,127,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,11,0,0,1,10,3/13/2020,128,12/30/1899 6:00:00 PM
2020,March,Ladakh,3,0,0,0,3,3/13/2020,129,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/13/2020,130,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,1,0,0,0,1,3/13/2020,131,12/30/1899 6:00:00 PM
2020,March,Punjab,1,0,0,0,1,3/13/2020,132,12/30/1899 6:00:00 PM
2020,March,Karnataka,6,0,1,0,6,3/13/2020,133,12/30/1899 6:00:00 PM
2020,March,Maharashtra,14,0,0,0,14,3/13/2020,134,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,1,0,0,0,1,3/13/2020,135,12/30/1899 6:00:00 PM
2020,March,Delhi,7,1,1,0,7,3/14/2020,136,12/30/1899 6:00:00 PM
2020,March,Haryana,14,0,0,14,0,3/14/2020,137,12/30/1899 6:00:00 PM
2020,March,Kerala,19,3,0,0,19,3/14/2020,138,12/30/1899 6:00:00 PM
2020,March,Rajasthan,3,1,0,2,1,3/14/2020,139,12/30/1899 6:00:00 PM
2020,March,Telangana,1,0,0,0,1,3/14/2020,140,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,12,5,0,1,11,3/14/2020,141,12/30/1899 6:00:00 PM
2020,March,Ladakh,3,0,0,0,3,3/14/2020,142,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/14/2020,143,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,2,0,0,0,2,3/14/2020,144,12/30/1899 6:00:00 PM
2020,March,Punjab,1,0,0,0,1,3/14/2020,145,12/30/1899 6:00:00 PM
2020,March,Karnataka,6,0,1,0,6,3/14/2020,146,12/30/1899 6:00:00 PM
2020,March,Maharashtra,14,0,0,0,14,3/14/2020,147,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,1,0,0,0,1,3/14/2020,148,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,1,0,0,0,1,3/15/2020,149,12/30/1899 6:00:00 PM
2020,March,Delhi,7,2,1,0,7,3/15/2020,150,12/30/1899 6:00:00 PM
2020,March,Haryana,14,0,0,14,0,3/15/2020,151,12/30/1899 6:00:00 PM
2020,March,Karnataka,6,0,1,0,6,3/15/2020,152,12/30/1899 6:00:00 PM
2020,March,Kerala,22,3,0,0,22,3/15/2020,153,12/30/1899 6:00:00 PM
2020,March,Maharashtra,32,0,0,0,32,3/15/2020,154,12/30/1899 6:00:00 PM
2020,March,Punjab,1,0,0,0,1,3/15/2020,155,12/30/1899 6:00:00 PM
2020,March,Rajasthan,4,3,0,2,2,3/15/2020,156,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/15/2020,157,12/30/1899 6:00:00 PM
2020,March,Telangana,3,1,0,0,3,3/15/2020,158,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,2,0,0,0,2,3/15/2020,159,12/30/1899 6:00:00 PM
2020,March,Ladakh,3,0,0,0,3,3/15/2020,160,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,13,4,0,1,12,3/15/2020,161,12/30/1899 6:00:00 PM
2020,March,Uttarakhand,1,0,0,0,1,3/15/2020,162,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,1,0,0,0,1,3/16/2020,163,12/30/1899 6:00:00 PM
2020,March,Delhi,7,2,1,0,7,3/16/2020,164,12/30/1899 6:00:00 PM
2020,March,Haryana,14,0,0,14,0,3/16/2020,165,12/30/1899 6:00:00 PM
2020,March,Karnataka,6,0,1,0,6,3/16/2020,166,12/30/1899 6:00:00 PM
2020,March,Kerala,23,3,0,0,23,3/16/2020,167,12/30/1899 6:00:00 PM
2020,March,Maharashtra,32,0,0,0,32,3/16/2020,168,12/30/1899 6:00:00 PM
2020,March,Odisha,1,0,0,0,1,3/16/2020,169,12/30/1899 6:00:00 PM
2020,March,Punjab,1,0,0,0,1,3/16/2020,170,12/30/1899 6:00:00 PM
2020,March,Rajasthan,4,3,0,2,2,3/16/2020,171,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/16/2020,172,12/30/1899 6:00:00 PM
2020,March,Telangana,3,1,0,0,3,3/16/2020,173,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,3,0,0,0,3,3/16/2020,174,12/30/1899 6:00:00 PM
2020,March,Ladakh,4,0,0,0,4,3/16/2020,175,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,13,4,0,1,12,3/16/2020,176,12/30/1899 6:00:00 PM
2020,March,Uttarakhand,1,0,0,0,1,3/16/2020,177,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,1,0,0,0,1,3/17/2020,178,12/30/1899 6:00:00 PM
2020,March,Delhi,8,2,1,0,8,3/17/2020,179,12/30/1899 6:00:00 PM
2020,March,Haryana,15,0,0,14,1,3/17/2020,180,12/30/1899 6:00:00 PM
2020,March,Karnataka,11,0,1,0,11,3/17/2020,181,12/30/1899 6:00:00 PM
2020,March,Kerala,26,3,0,2,24,3/17/2020,182,12/30/1899 6:00:00 PM
2020,March,Maharashtra,39,0,1,3,36,3/17/2020,183,12/30/1899 6:00:00 PM
2020,March,Odisha,1,0,0,0,1,3/17/2020,184,12/30/1899 6:00:00 PM
2020,March,Punjab,1,0,0,0,1,3/17/2020,185,12/30/1899 6:00:00 PM
2020,March,Rajasthan,4,3,0,2,2,3/17/2020,186,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/17/2020,187,12/30/1899 6:00:00 PM
2020,March,Telangana,5,1,0,2,3,3/17/2020,188,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,3,0,0,0,3,3/17/2020,189,12/30/1899 6:00:00 PM
2020,March,Ladakh,6,0,0,0,6,3/17/2020,190,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,15,5,0,1,14,3/17/2020,191,12/30/1899 6:00:00 PM
2020,March,Uttarakhand,1,0,0,0,1,3/17/2020,192,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,1,0,0,0,1,3/18/2020,193,12/30/1899 6:00:00 PM
2020,March,Delhi,10,2,1,1,9,3/18/2020,194,12/30/1899 6:00:00 PM
2020,March,Haryana,17,0,0,14,3,3/18/2020,195,12/30/1899 6:00:00 PM
2020,March,Karnataka,11,0,1,0,11,3/18/2020,196,12/30/1899 6:00:00 PM
2020,March,Kerala,27,3,0,2,25,3/18/2020,197,12/30/1899 6:00:00 PM
2020,March,Maharashtra,42,0,1,3,39,3/18/2020,198,12/30/1899 6:00:00 PM
2020,March,Odisha,1,0,0,0,1,3/18/2020,199,12/30/1899 6:00:00 PM
2020,March,Puducherry,1,0,0,0,1,3/18/2020,200,12/30/1899 6:00:00 PM
2020,March,Punjab,1,0,0,0,1,3/18/2020,201,12/30/1899 6:00:00 PM
2020,March,Rajasthan,4,3,0,2,2,3/18/2020,202,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,1,0,0,0,1,3/18/2020,203,12/30/1899 6:00:00 PM
2020,March,Telangana,6,1,0,2,4,3/18/2020,204,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,3,0,0,0,3,3/18/2020,205,12/30/1899 6:00:00 PM
2020,March,Ladakh,8,0,0,0,8,3/18/2020,206,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,16,5,0,1,15,3/18/2020,207,12/30/1899 6:00:00 PM
2020,March,Uttarakhand,1,0,0,0,1,3/18/2020,208,12/30/1899 6:00:00 PM
2020,March,West Bengal,1,0,0,0,1,3/18/2020,209,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,2,0,0,0,2,3/19/2020,210,12/30/1899 6:00:00 PM
2020,March,Chhattisgarh,1,0,0,0,1,3/19/2020,211,12/30/1899 6:00:00 PM
2020,March,Delhi,12,3,1,1,11,3/19/2020,212,12/30/1899 6:00:00 PM
2020,March,Haryana,17,0,0,14,3,3/19/2020,213,12/30/1899 6:00:00 PM
2020,March,Karnataka,14,0,1,0,14,3/19/2020,214,12/30/1899 6:00:00 PM
2020,March,Kerala,27,3,0,2,25,3/19/2020,215,12/30/1899 6:00:00 PM
2020,March,Maharashtra,47,0,1,3,44,3/19/2020,216,12/30/1899 6:00:00 PM
2020,March,Odisha,1,0,0,0,1,3/19/2020,217,12/30/1899 6:00:00 PM
2020,March,Puducherry,1,0,0,0,1,3/19/2020,218,12/30/1899 6:00:00 PM
2020,March,Punjab,2,0,1,0,2,3/19/2020,219,12/30/1899 6:00:00 PM
2020,March,Rajasthan,7,3,0,2,5,3/19/2020,220,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,2,1,0,0,2,3/19/2020,221,12/30/1899 6:00:00 PM
2020,March,Telangana,6,1,0,2,4,3/19/2020,222,12/30/1899 6:00:00 PM
2020,March,Chandigarh,1,0,0,0,1,3/19/2020,223,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,4,0,0,0,4,3/19/2020,224,12/30/1899 6:00:00 PM
2020,March,Ladakh,8,0,0,0,8,3/19/2020,225,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,19,9,0,1,18,3/19/2020,226,12/30/1899 6:00:00 PM
2020,March,Uttarakhand,1,0,0,0,1,3/19/2020,227,12/30/1899 6:00:00 PM
2020,March,West Bengal,1,0,0,0,1,3/19/2020,228,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,3,0,0,0,3,3/20/2020,229,12/30/1899 6:00:00 PM
2020,March,Chhattisgarh,1,0,0,0,1,3/20/2020,230,12/30/1899 6:00:00 PM
2020,March,Delhi,17,5,1,1,16,3/20/2020,231,12/30/1899 6:00:00 PM
2020,March,Gujarat,5,0,0,0,5,3/20/2020,232,12/30/1899 6:00:00 PM
2020,March,Haryana,17,0,0,14,3,3/20/2020,233,12/30/1899 6:00:00 PM
2020,March,Karnataka,15,1,1,0,15,3/20/2020,234,12/30/1899 6:00:00 PM
2020,March,Kerala,28,3,0,2,26,3/20/2020,235,12/30/1899 6:00:00 PM
2020,March,Maharashtra,52,0,1,3,49,3/20/2020,236,12/30/1899 6:00:00 PM
2020,March,Odisha,2,0,0,0,2,3/20/2020,237,12/30/1899 6:00:00 PM
2020,March,Puducherry,1,0,0,0,1,3/20/2020,238,12/30/1899 6:00:00 PM
2020,March,Punjab,2,0,1,0,2,3/20/2020,239,12/30/1899 6:00:00 PM
2020,March,Rajasthan,17,3,0,2,15,3/20/2020,240,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,3,1,0,0,3,3/20/2020,241,12/30/1899 6:00:00 PM
2020,March,Telangana,17,1,0,9,8,3/20/2020,242,12/30/1899 6:00:00 PM
2020,March,Chandigarh,1,0,0,0,1,3/20/2020,243,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,4,0,0,0,4,3/20/2020,244,12/30/1899 6:00:00 PM
2020,March,Ladakh,10,0,0,0,10,3/20/2020,245,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,23,9,0,1,22,3/20/2020,246,12/30/1899 6:00:00 PM
2020,March,Uttarakhand,3,0,0,0,3,3/20/2020,247,12/30/1899 6:00:00 PM
2020,March,West Bengal,2,0,0,0,2,3/20/2020,248,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,3,0,0,0,3,3/21/2020,249,12/30/1899 6:00:00 PM
2020,March,Chhattisgarh,1,0,0,0,1,3/21/2020,250,12/30/1899 6:00:00 PM
2020,March,Delhi,26,5,1,1,25,3/21/2020,251,12/30/1899 6:00:00 PM
2020,March,Gujarat,7,0,0,0,7,3/21/2020,252,12/30/1899 6:00:00 PM
2020,March,Haryana,17,0,0,14,3,3/21/2020,253,12/30/1899 6:00:00 PM
2020,March,Himachal Pradesh,2,0,0,0,2,3/21/2020,254,12/30/1899 6:00:00 PM
2020,March,Karnataka,15,1,1,0,15,3/21/2020,255,12/30/1899 6:00:00 PM
2020,March,Kerala,40,3,0,7,33,3/21/2020,256,12/30/1899 6:00:00 PM
2020,March,Madhya Pradesh,4,0,0,0,4,3/21/2020,257,12/30/1899 6:00:00 PM
2020,March,Maharashtra,63,0,1,3,60,3/21/2020,258,12/30/1899 6:00:00 PM
2020,March,Odisha,2,0,0,0,2,3/21/2020,259,12/30/1899 6:00:00 PM
2020,March,Puducherry,1,0,0,0,1,3/21/2020,260,12/30/1899 6:00:00 PM
2020,March,Punjab,13,0,1,0,13,3/21/2020,261,12/30/1899 6:00:00 PM
2020,March,Rajasthan,17,3,0,2,15,3/21/2020,262,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,3,1,0,0,3,3/21/2020,263,12/30/1899 6:00:00 PM
2020,March,Telangana,21,1,0,11,10,3/21/2020,264,12/30/1899 6:00:00 PM
2020,March,Chandigarh,1,0,0,0,1,3/21/2020,265,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,4,0,0,0,4,3/21/2020,266,12/30/1899 6:00:00 PM
2020,March,Ladakh,13,0,0,0,13,3/21/2020,267,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,24,9,0,1,23,3/21/2020,268,12/30/1899 6:00:00 PM
2020,March,Uttarakhand,3,0,0,0,3,3/21/2020,269,12/30/1899 6:00:00 PM
2020,March,West Bengal,3,0,0,0,3,3/21/2020,270,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,5,0,0,0,5,3/22/2020,271,12/30/1899 6:00:00 PM
2020,March,Bihar,2,0,1,0,2,3/22/2020,272,12/30/1899 6:00:00 PM
2020,March,Chhattisgarh,1,0,0,0,1,3/22/2020,273,12/30/1899 6:00:00 PM
2020,March,Delhi,29,5,1,1,28,3/22/2020,274,12/30/1899 6:00:00 PM
2020,March,Gujarat,18,0,1,0,18,3/22/2020,275,12/30/1899 6:00:00 PM
2020,March,Haryana,21,0,0,14,7,3/22/2020,276,12/30/1899 6:00:00 PM
2020,March,Himachal Pradesh,2,0,0,0,2,3/22/2020,277,12/30/1899 6:00:00 PM
2020,March,Karnataka,26,2,1,0,26,3/22/2020,278,12/30/1899 6:00:00 PM
2020,March,Kerala,52,3,0,7,45,3/22/2020,279,12/30/1899 6:00:00 PM
2020,March,Madhya Pradesh,4,0,0,0,4,3/22/2020,280,12/30/1899 6:00:00 PM
2020,March,Maharashtra,67,0,2,3,64,3/22/2020,281,12/30/1899 6:00:00 PM
2020,March,Odisha,2,0,0,0,2,3/22/2020,282,12/30/1899 6:00:00 PM
2020,March,Puducherry,1,0,0,0,1,3/22/2020,283,12/30/1899 6:00:00 PM
2020,March,Punjab,21,0,1,0,21,3/22/2020,284,12/30/1899 6:00:00 PM
2020,March,Rajasthan,24,3,0,2,22,3/22/2020,285,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,7,1,0,2,5,3/22/2020,286,12/30/1899 6:00:00 PM
2020,March,Telangana,22,1,0,11,11,3/22/2020,287,12/30/1899 6:00:00 PM
2020,March,Chandigarh,5,0,0,0,5,3/22/2020,288,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,4,0,0,0,4,3/22/2020,289,12/30/1899 6:00:00 PM
2020,March,Ladakh,13,0,0,0,13,3/22/2020,290,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,27,9,0,1,26,3/22/2020,291,12/30/1899 6:00:00 PM
2020,March,Uttarakhand,3,0,0,0,3,3/22/2020,292,12/30/1899 6:00:00 PM
2020,March,West Bengal,4,0,0,0,4,3/22/2020,293,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,7,0,0,0,7,3/23/2020,294,12/30/1899 6:00:00 PM
2020,March,Bihar,2,0,1,0,2,3/23/2020,295,12/30/1899 6:00:00 PM
2020,March,Chhattisgarh,1,0,0,0,1,3/23/2020,296,12/30/1899 6:00:00 PM
2020,March,Delhi,29,5,1,1,28,3/23/2020,297,12/30/1899 6:00:00 PM
2020,March,Gujarat,29,0,1,0,29,3/23/2020,298,12/30/1899 6:00:00 PM
2020,March,Haryana,26,0,0,14,12,3/23/2020,299,12/30/1899 6:00:00 PM
2020,March,Himachal Pradesh,2,0,0,0,2,3/23/2020,300,12/30/1899 6:00:00 PM
2020,March,Karnataka,33,2,1,0,33,3/23/2020,301,12/30/1899 6:00:00 PM
2020,March,Kerala,67,3,0,7,60,3/23/2020,302,12/30/1899 6:00:00 PM
2020,March,Madhya Pradesh,6,0,0,0,6,3/23/2020,303,12/30/1899 6:00:00 PM
2020,March,Maharashtra,74,0,2,3,71,3/23/2020,304,12/30/1899 6:00:00 PM
2020,March,Odisha,2,0,0,0,2,3/23/2020,305,12/30/1899 6:00:00 PM
2020,March,Puducherry,1,0,0,0,1,3/23/2020,306,12/30/1899 6:00:00 PM
2020,March,Punjab,21,0,1,0,21,3/23/2020,307,12/30/1899 6:00:00 PM
2020,March,Rajasthan,28,3,0,2,26,3/23/2020,308,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,9,1,0,2,7,3/23/2020,309,12/30/1899 6:00:00 PM
2020,March,Telangana,32,1,0,10,22,3/23/2020,310,12/30/1899 6:00:00 PM
2020,March,Chandigarh,6,0,0,0,6,3/23/2020,311,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,4,0,0,0,4,3/23/2020,312,12/30/1899 6:00:00 PM
2020,March,Ladakh,13,0,0,0,13,3/23/2020,313,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,31,9,0,1,30,3/23/2020,314,12/30/1899 6:00:00 PM
2020,March,Uttarakhand,3,0,0,0,3,3/23/2020,315,12/30/1899 6:00:00 PM
2020,March,West Bengal,7,0,0,0,7,3/23/2020,316,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,8,0,0,0,8,3/24/2020,317,12/30/1899 6:00:00 PM
2020,March,Bihar,3,0,1,0,3,3/24/2020,318,12/30/1899 6:00:00 PM
2020,March,Chhattisgarh,1,0,0,0,1,3/24/2020,319,12/30/1899 6:00:00 PM
2020,March,Delhi,30,6,1,1,29,3/24/2020,320,12/30/1899 6:00:00 PM
2020,March,Gujarat,33,0,1,1,32,3/24/2020,321,12/30/1899 6:00:00 PM
2020,March,Haryana,28,11,0,14,14,3/24/2020,322,12/30/1899 6:00:00 PM
2020,March,Himachal Pradesh,3,0,1,0,3,3/24/2020,323,12/30/1899 6:00:00 PM
2020,March,Karnataka,37,3,1,0,37,3/24/2020,324,12/30/1899 6:00:00 PM
2020,March,Kerala,95,4,0,8,87,3/24/2020,325,12/30/1899 6:00:00 PM
2020,March,Madhya Pradesh,7,0,0,0,7,3/24/2020,326,12/30/1899 6:00:00 PM
2020,March,Maharashtra,89,0,2,3,86,3/24/2020,327,12/30/1899 6:00:00 PM
2020,March,Manipur,1,0,0,0,1,3/24/2020,328,12/30/1899 6:00:00 PM
2020,March,Odisha,2,0,0,0,2,3/24/2020,329,12/30/1899 6:00:00 PM
2020,March,Puducherry,1,0,0,0,1,3/24/2020,330,12/30/1899 6:00:00 PM
2020,March,Punjab,29,0,1,0,29,3/24/2020,331,12/30/1899 6:00:00 PM
2020,March,Rajasthan,32,3,0,2,30,3/24/2020,332,12/30/1899 6:00:00 PM
2020,March,Tamil Nadu,15,1,0,2,13,3/24/2020,333,12/30/1899 6:00:00 PM
2020,March,Telangana,35,1,0,10,25,3/24/2020,334,12/30/1899 6:00:00 PM
2020,March,Chandigarh,7,0,0,0,7,3/24/2020,335,12/30/1899 6:00:00 PM
2020,March,Jammu and Kashmir,4,0,0,0,4,3/24/2020,336,12/30/1899 6:00:00 PM
2020,March,Ladakh,13,0,0,0,13,3/24/2020,337,12/30/1899 6:00:00 PM
2020,March,Uttar Pradesh,33,11,0,1,32,3/24/2020,338,12/30/1899 6:00:00 PM
2020,March,Uttarakhand,4,0,0,1,3,3/24/2020,339,12/30/1899 6:00:00 PM
2020,March,West Bengal,9,0,1,0,9,3/24/2020,340,12/30/1899 6:00:00 PM
2020,March,Andhra Pradesh,9,1,0,0,9,3/25/2020,341,12/30/1899 6:00:00 PM
2020,March,Bihar,4,0,1,0,4,3/25/2020,342,12/30/1899 6:00:00 PM
2020,March,Chhattisgarh,1,0,0,0,1,3/25/2020,343,12/30/1899 6:00:00 PM
2020,March,Delhi,31,6,1,1,30,3/25/2020,344,12/30/1899 6:00:00 PM
2020,March,Gujarat,38,0,1,1,37,3/25/2020,345,12/30/1899 6:00:00 PM
2020,March,Haryana,28,11,0,14,14,3/25/2020,346,12/30/1899 6:00:00 PM
2020,March,Himachal Pradesh,3,0,1,0,3,3/25/2020,347,12/30/1899 6:00:00 PM
2020,March,Karnataka,41,3,1,0,41,3/25/2020,348,12/30/1899 6:00:00 PM
2020,March,Kerala,109,4,0,8,101,3/25/2020,349,12/30/1899 6:00:00 PM
2020,March,Madhya Pradesh,14,0,0,0,14,3/25/2020,350,12/30/1899 6:00:00 PM
2020,March,Maharashtra,128,1,3,3,125,3/25/2020,351,12/30/1899 6:00:00 PM
