Date,State,Confirmed,Deaths,Recovered,New Cases,Updated On,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Total Individuals Vaccinated
2021-05-23,Andhra Pradesh,1562060,10022,1341355.0,19981.0,2021-05-23,7916347.0,13800.0,84.0,5565702.0,2350645.0,2858966.0,2706006.0,730.0,1548415.0,6367870.0,5565702.0
2021-05-24,Andhra Pradesh,1580827,10126,1361464.0,18767.0,2021-05-24,8024687.0,239081.0,982.0,5657964.0,2366723.0,2909409.0,2747806.0,749.0,1567091.0,6457526.0,5657964.0
2021-05-25,Andhra Pradesh,1593821,10222,1379837.0,12994.0,2021-05-25,8166313.0,319242.0,1116.0,5791183.0,2375130.0,2983569.0,2806843.0,771.0,1579033.0,6587190.0,5791183.0
2021-05-26,Andhra Pradesh,1609105,10328,1400754.0,15284.0,2021-05-26,8461498.0,718777.0,1326.0,6077585.0,2383913.0,3130910.0,2945858.0,817.0,1590535.0,6870841.0,6077585.0
2021-05-27,Andhra Pradesh,1627390,10427,1424859.0,18285.0,2021-05-27,9041673.0,1252094.0,1664.0,6646298.0,2395375.0,3411217.0,3234113.0,968.0,1602670.0,7438870.0,6646298.0
2021-05-28,Andhra Pradesh,1643557,10531,1446244.0,16167.0,2021-05-28,9489396.0,1263236.0,1683.0,7076650.0,2412746.0,3621182.0,3454426.0,1042.0,1621548.0,7867704.0,7076650.0
2021-05-29,Andhra Pradesh,1657986,10634,1466990.0,14429.0,2021-05-29,9756270.0,1061578.0,1672.0,7274735.0,2481535.0,3717102.0,3556563.0,1070.0,1703809.0,8052292.0,7274735.0
2021-05-30,Andhra Pradesh,1671742,10738,1487382.0,13756.0,2021-05-30,9772924.0,101911.0,343.0,7288465.0,2484459.0,3723835.0,3563555.0,1075.0,1709033.0,8063722.0,7288465.0
2021-05-31,Andhra Pradesh,1685142,10832,1508515.0,13400.0,2021-05-31,9868747.0,523404.0,1019.0,7356423.0,2512324.0,3757692.0,3597643.0,1088.0,1747453.0,8121064.0,7356423.0
2021-06-01,Andhra Pradesh,1693085,10930,1528360.0,7943.0,2021-06-01,10083415.0,700195.0,1341.0,7553586.0,2529829.0,3853058.0,3699410.0,1118.0,1780292.0,8302843.0,7553586.0
2021-06-02,Andhra Pradesh,1704388,11034,1546617.0,11303.0,2021-06-02,10243842.0,789656.0,1207.0,7696078.0,2547764.0,3922543.0,3772396.0,1139.0,1875260.0,8368274.0,7696078.0
2021-06-03,Andhra Pradesh,1717156,11132,1562229.0,12768.0,2021-06-03,10341301.0,707433.0,1008.0,7786969.0,2554332.0,3965736.0,3820087.0,1146.0,1904457.0,8436346.0,7786969.0
2021-06-04,Andhra Pradesh,1728577,11213,1578452.0,11421.0,2021-06-04,10708410.0,1020917.0,1696.0,8141170.0,2567240.0,4135672.0,4004213.0,1285.0,1925318.0,8782234.0,8141170.0
2021-06-05,Andhra Pradesh,1738990,11296,1593921.0,10413.0,2021-06-05,10803822.0,684992.0,1329.0,8231348.0,2572474.0,4180641.0,4049412.0,1295.0,1946325.0,8856083.0,8231348.0
2021-06-06,Andhra Pradesh,1749363,11376,1609879.0,10373.0,2021-06-06,10869971.0,270807.0,556.0,8293652.0,2576319.0,4210095.0,4082255.0,1302.0,1962928.0,8905629.0,8293652.0
2021-06-07,Andhra Pradesh,1758339,11466,1623447.0,8976.0,2021-06-07,11013621.0,641643.0,1198.0,8429887.0,2583734.0,4279146.0,4149418.0,1323.0,2027977.0,8983724.0,8429887.0
2021-06-08,Andhra Pradesh,1763211,11552,1637149.0,4872.0,2021-06-08,11059995.0,480348.0,969.0,8472406.0,2587589.0,4302407.0,4168673.0,1326.0,2048032.0,9009451.0,8472406.0
2021-06-09,Andhra Pradesh,1771007,11629,1651790.0,7796.0,2021-06-09,11234803.0,536951.0,1112.0,8637923.0,2596880.0,4370514.0,4266054.0,1355.0,2056250.0,9175289.0,8637923.0
2021-06-10,Andhra Pradesh,1779773,11696,1664082.0,8766.0,2021-06-10,11496440.0,810123.0,1567.0,8891341.0,2605099.0,4452456.0,4437458.0,1427.0,2059722.0,9432881.0,8891341.0
2021-06-11,Andhra Pradesh,1787883,11763,1677063.0,8110.0,2021-06-11,11696369.0,569750.0,1251.0,9085932.0,2610437.0,4505407.0,4579082.0,1443.0,2066460.0,9626017.0,9085932.0
2021-06-12,Andhra Pradesh,1796122,11824,1688198.0,8239.0,2021-06-12,11877129.0,665156.0,1397.0,9257127.0,2620002.0,4559611.0,4696053.0,1463.0,2070695.0,9802056.0,9257127.0
2021-06-13,Andhra Pradesh,1803074,11882,1699775.0,6952.0,2021-06-13,11958631.0,261233.0,618.0,9335665.0,2622966.0,4578882.0,4755307.0,1476.0,2106717.0,9847536.0,9335665.0
2021-06-14,Andhra Pradesh,1809844,11940,1712267.0,6770.0,2021-06-14,12319387.0,903521.0,1760.0,9683451.0,2635936.0,4674564.0,5007358.0,1529.0,2182013.0,10132783.0,9683451.0
2021-06-15,Andhra Pradesh,1814393,11999,1722381.0,4549.0,2021-06-15,12406367.0,443493.0,1058.0,9765707.0,2640660.0,4702322.0,5061845.0,1540.0,2202178.0,10199373.0,9765707.0
2021-06-16,Andhra Pradesh,1820134,12052,1732948.0,5741.0,2021-06-16,12439899.0,342464.0,679.0,9795862.0,2644037.0,4714908.0,5079409.0,1545.0,2211640.0,10223252.0,9795862.0
2021-06-17,Andhra Pradesh,1826751,12109,1743176.0,6617.0,2021-06-17,12462701.0,306935.0,531.0,9817124.0,2645577.0,4725252.0,5090325.0,1547.0,2217933.0,10239256.0,9817124.0
2021-06-18,Andhra Pradesh,1832902,12167,1750904.0,6151.0,2021-06-18,12487466.0,168316.0,300.0,9838546.0,2648920.0,4735452.0,5101543.0,1551.0,2225556.0,10256380.0,9838546.0
2021-06-19,Andhra Pradesh,1839243,12224,1759390.0,6341.0,2021-06-19,12503233.0,43726.0,126.0,9850955.0,2652278.0,4743121.0,5106282.0,1552.0,2233171.0,10264507.0,9850955.0
2021-06-20,Andhra Pradesh,1844917,12269,1767404.0,5674.0,2021-06-20,13940560.0,3368484.0,2266.0,11201229.0,2739331.0,5146701.0,6052755.0,1773.0,2263984.0,11671021.0,11201229.0
2021-06-21,Andhra Pradesh,1850563,12319,1775176.0,5646.0,2021-06-21,14011163.0,392251.0,640.0,11265333.0,2745830.0,5173815.0,6089678.0,1840.0,2272590.0,11732994.0,11265333.0
2021-06-22,Andhra Pradesh,1853183,12363,1782680.0,2620.0,2021-06-22,14058162.0,259304.0,357.0,11306134.0,2752028.0,5193221.0,6111058.0,1855.0,2283021.0,11769342.0,11306134.0
2021-06-23,Andhra Pradesh,1857352,12416,1791056.0,4169.0,2021-06-23,14091954.0,139563.0,299.0,11331864.0,2760090.0,5207530.0,6122476.0,1858.0,2295497.0,11790373.0,11331864.0
2021-06-24,Andhra Pradesh,1862036,12452,1798380.0,4684.0,2021-06-24,14404310.0,732718.0,1673.0,11586263.0,2818047.0,5283920.0,6300402.0,1941.0,2329622.0,12068278.0,11586263.0
2021-06-25,Andhra Pradesh,1867017,12490,1804844.0,4981.0,2021-06-25,14525647.0,376668.0,1377.0,11681453.0,2844194.0,6780258.0,7743250.0,2139.0,2348492.0,12170245.0,
2021-06-26,Andhra Pradesh,1871475,12528,1811157.0,4458.0,2021-06-26,14827546.0,735586.0,1595.0,11920947.0,2906599.0,6892932.0,7932400.0,2214.0,2360798.0,12458694.0,
2021-06-27,Andhra Pradesh,1875622,12566,1816930.0,4147.0,2021-06-27,14868799.0,337110.0,501.0,11958632.0,2910167.0,6899397.0,7967180.0,2222.0,2363290.0,12497455.0,
2021-06-28,Andhra Pradesh,1879872,12599,1822500.0,4250.0,2021-06-28,15094679.0,769684.0,1488.0,12120023.0,2974656.0,6978724.0,8113686.0,2269.0,2372589.0,12713087.0,
2021-06-29,Andhra Pradesh,1882096,12630,1827214.0,2224.0,2021-06-29,15389049.0,943199.0,1797.0,12346836.0,3042213.0,7064129.0,8322595.0,2325.0,2392509.0,12986450.0,
2021-06-30,Andhra Pradesh,1885716,12671,1832971.0,3620.0,2021-06-30,15703354.0,926496.0,1589.0,12587352.0,3116002.0,7186745.0,8514170.0,2439.0,2511828.0,13179682.0,
2021-04-01,Arunachal Pradesh,16845,56,16785.0,0.0,2021-04-01,94722.0,17200.0,115.0,73266.0,21456.0,43520.0,29682.0,64.0,0.0,94722.0,73266.0
2021-04-02,Arunachal Pradesh,16845,56,16785.0,0.0,2021-04-02,96882.0,4900.0,38.0,75047.0,21835.0,44401.0,30582.0,64.0,0.0,96882.0,75047.0
2021-04-03,Arunachal Pradesh,16846,56,16785.0,1.0,2021-04-03,100734.0,8000.0,63.0,78114.0,22620.0,46016.0,32034.0,64.0,0.0,100734.0,78114.0
2021-04-04,Arunachal Pradesh,16849,56,16785.0,3.0,2021-04-04,102608.0,8050.0,53.0,79783.0,22825.0,46817.0,32902.0,64.0,0.0,102608.0,79783.0
2021-04-05,Arunachal Pradesh,16849,56,16785.0,0.0,2021-04-05,106688.0,12600.0,100.0,82757.0,23931.0,48378.0,34315.0,64.0,0.0,106688.0,82757.0
2021-04-06,Arunachal Pradesh,16851,56,16785.0,2.0,2021-04-06,109164.0,9200.0,76.0,84581.0,24583.0,49360.0,35157.0,64.0,0.0,109164.0,84581.0
2021-04-07,Arunachal Pradesh,16853,56,16786.0,2.0,2021-04-07,113682.0,10500.0,80.0,88000.0,25682.0,51221.0,36714.0,65.0,0.0,113682.0,88000.0
2021-04-08,Arunachal Pradesh,16861,56,16788.0,8.0,2021-04-08,120397.0,14150.0,113.0,93106.0,27291.0,53829.0,39212.0,65.0,0.0,120397.0,93106.0
2021-04-09,Arunachal Pradesh,16873,56,16788.0,12.0,2021-04-09,126463.0,13350.0,112.0,97939.0,28524.0,56374.0,41500.0,65.0,0.0,126463.0,97939.0
2021-04-10,Arunachal Pradesh,16875,56,16789.0,2.0,2021-04-10,131302.0,11700.0,91.0,101756.0,29546.0,58554.0,43136.0,66.0,0.0,131302.0,101756.0
2021-04-11,Arunachal Pradesh,16878,56,16790.0,3.0,2021-04-11,134976.0,12450.0,96.0,104975.0,30001.0,60353.0,44556.0,66.0,0.0,134976.0,104975.0
2021-04-12,Arunachal Pradesh,16882,56,16790.0,4.0,2021-04-12,144137.0,18900.0,145.0,112551.0,31586.0,64383.0,48102.0,66.0,0.0,144137.0,112551.0
2021-04-13,Arunachal Pradesh,16888,56,16791.0,6.0,2021-04-13,151848.0,17370.0,116.0,118825.0,33023.0,67852.0,50907.0,66.0,0.0,151848.0,118825.0
2021-04-14,Arunachal Pradesh,16902,56,16791.0,14.0,2021-04-14,158012.0,15350.0,120.0,124312.0,33700.0,70635.0,53610.0,67.0,0.0,158012.0,124312.0
2021-04-15,Arunachal Pradesh,16912,56,16792.0,10.0,2021-04-15,161160.0,12050.0,93.0,126950.0,34210.0,72011.0,54872.0,67.0,0.0,161160.0,126950.0
2021-04-16,Arunachal Pradesh,16920,56,16798.0,8.0,2021-04-16,166632.0,13500.0,115.0,130812.0,35820.0,74054.0,56691.0,67.0,0.0,166632.0,130812.0
2021-04-17,Arunachal Pradesh,16948,56,16800.0,28.0,2021-04-17,170756.0,12300.0,96.0,133947.0,36809.0,75726.0,58152.0,69.0,0.0,170756.0,133947.0
2021-04-18,Arunachal Pradesh,16967,56,16806.0,19.0,2021-04-18,172614.0,8250.0,69.0,135342.0,37272.0,76453.0,58820.0,69.0,0.0,172614.0,135342.0
2021-04-19,Arunachal Pradesh,16987,56,16809.0,20.0,2021-04-19,180287.0,12950.0,105.0,140794.0,39493.0,79492.0,61233.0,69.0,0.0,180287.0,140794.0
2021-04-20,Arunachal Pradesh,17052,56,16820.0,65.0,2021-04-20,186002.0,10750.0,82.0,145098.0,40904.0,81737.0,63291.0,70.0,0.0,186002.0,145098.0
2021-04-21,Arunachal Pradesh,17113,56,16835.0,61.0,2021-04-21,190466.0,13050.0,105.0,148680.0,41786.0,83736.0,64874.0,70.0,0.0,190466.0,148680.0
2021-04-22,Arunachal Pradesh,17186,56,16851.0,73.0,2021-04-22,197443.0,15600.0,120.0,153966.0,43477.0,86634.0,67261.0,71.0,0.0,197443.0,153966.0
2021-04-23,Arunachal Pradesh,17296,56,16860.0,110.0,2021-04-23,204501.0,14300.0,115.0,159167.0,45334.0,89577.0,69519.0,71.0,0.0,204501.0,159167.0
2021-04-24,Arunachal Pradesh,17430,56,16921.0,134.0,2021-04-24,209180.0,11900.0,89.0,162665.0,46515.0,91561.0,71033.0,71.0,0.0,209180.0,162665.0
2021-04-25,Arunachal Pradesh,17546,56,16940.0,116.0,2021-04-25,210335.0,6100.0,43.0,163535.0,46800.0,92072.0,71392.0,71.0,0.0,210335.0,163535.0
2021-04-26,Arunachal Pradesh,17607,58,16968.0,61.0,2021-04-26,216717.0,12700.0,99.0,168174.0,48543.0,94562.0,73540.0,72.0,0.0,216717.0,168174.0
2021-04-27,Arunachal Pradesh,17775,58,16993.0,168.0,2021-04-27,222085.0,12200.0,89.0,172178.0,49907.0,96792.0,75313.0,73.0,0.0,222085.0,172178.0
2021-04-28,Arunachal Pradesh,17898,58,17021.0,123.0,2021-04-28,227853.0,12250.0,89.0,176888.0,50965.0,99408.0,77407.0,73.0,0.0,227853.0,176888.0
2021-04-29,Arunachal Pradesh,18062,58,17038.0,164.0,2021-04-29,234677.0,16200.0,123.0,182123.0,52554.0,102277.0,79773.0,73.0,0.0,234677.0,182123.0
2021-04-30,Arunachal Pradesh,18256,59,17085.0,194.0,2021-04-30,241423.0,14600.0,111.0,187103.0,54320.0,104933.0,82096.0,74.0,0.0,241423.0,187103.0
2021-05-01,Arunachal Pradesh,18419,59,17134.0,163.0,2021-05-01,245524.0,12750.0,96.0,189910.0,55614.0,106512.0,83322.0,76.0,0.0,245524.0,189910.0
2021-05-02,Arunachal Pradesh,18636,59,17190.0,217.0,2021-05-02,246580.0,6000.0,40.0,190514.0,56066.0,106824.0,83614.0,76.0,0.0,246580.0,190514.0
2021-05-03,Arunachal Pradesh,18738,59,17273.0,102.0,2021-05-03,252527.0,17550.0,126.0,193841.0,58686.0,108792.0,84972.0,77.0,0.0,252527.0,193841.0
2021-05-04,Arunachal Pradesh,18958,59,17363.0,220.0,2021-05-04,256929.0,14600.0,105.0,196476.0,60453.0,110335.0,86061.0,80.0,0.0,256929.0,196476.0
2021-05-05,Arunachal Pradesh,19192,59,17501.0,234.0,2021-05-05,261968.0,12950.0,93.0,199517.0,62451.0,112188.0,87249.0,80.0,0.0,261968.0,199517.0
2021-05-06,Arunachal Pradesh,19412,59,17577.0,220.0,2021-05-06,267741.0,18100.0,131.0,202965.0,64776.0,114127.0,88758.0,80.0,0.0,267741.0,202965.0
2021-05-07,Arunachal Pradesh,19634,59,17717.0,222.0,2021-05-07,273182.0,15550.0,114.0,205709.0,67473.0,115665.0,89964.0,80.0,0.0,273182.0,205709.0
2021-05-08,Arunachal Pradesh,19802,60,17849.0,168.0,2021-05-08,277640.0,14650.0,108.0,207746.0,69894.0,116800.0,90866.0,80.0,0.0,277640.0,207746.0
2021-05-09,Arunachal Pradesh,20046,60,17984.0,244.0,2021-05-09,278983.0,6800.0,47.0,208414.0,70569.0,117143.0,91191.0,80.0,0.0,278983.0,208414.0
2021-05-10,Arunachal Pradesh,20165,60,18172.0,119.0,2021-05-10,285021.0,17900.0,134.0,210862.0,74159.0,118463.0,92318.0,81.0,0.0,285021.0,210862.0
2021-05-11,Arunachal Pradesh,20370,64,18351.0,205.0,2021-05-11,288821.0,17450.0,120.0,212600.0,76221.0,119485.0,93033.0,82.0,0.0,288821.0,212600.0
2021-05-12,Arunachal Pradesh,20575,68,18583.0,205.0,2021-05-12,290786.0,15000.0,106.0,214210.0,76576.0,120418.0,93710.0,82.0,0.0,290786.0,214210.0
2021-05-13,Arunachal Pradesh,20854,69,18691.0,279.0,2021-05-13,293469.0,14800.0,109.0,216168.0,77301.0,121595.0,94491.0,82.0,0.0,293469.0,216168.0
2021-05-14,Arunachal Pradesh,21110,72,18871.0,256.0,2021-05-14,295034.0,12850.0,104.0,217389.0,77645.0,122304.0,95003.0,82.0,0.0,295034.0,217389.0
2021-05-15,Arunachal Pradesh,21373,77,19094.0,263.0,2021-05-15,296640.0,12950.0,98.0,218759.0,77881.0,123119.0,95558.0,82.0,0.0,296640.0,218759.0
2021-05-16,Arunachal Pradesh,21622,78,19293.0,249.0,2021-05-16,297055.0,7700.0,40.0,219171.0,77884.0,123366.0,95723.0,82.0,0.0,297055.0,219171.0
2021-05-17,Arunachal Pradesh,21802,81,19461.0,180.0,2021-05-17,302578.0,19953.0,100.0,224664.0,77914.0,126429.0,98152.0,83.0,0.0,302578.0,224664.0
2021-05-18,Arunachal Pradesh,22106,85,19675.0,304.0,2021-05-18,308245.0,19065.0,95.0,230286.0,77959.0,129403.0,100797.0,86.0,0.0,308245.0,230286.0
2021-05-19,Arunachal Pradesh,22462,88,19977.0,356.0,2021-05-19,313429.0,16890.0,84.0,235462.0,77967.0,132110.0,103266.0,86.0,0.0,313429.0,235462.0
2021-05-20,Arunachal Pradesh,22799,89,20125.0,337.0,2021-05-20,318150.0,18170.0,101.0,240168.0,77982.0,134649.0,105431.0,88.0,0.0,318150.0,240168.0
2021-05-21,Arunachal Pradesh,23159,89,20339.0,360.0,2021-05-21,321367.0,15272.0,88.0,243375.0,77992.0,136372.0,106913.0,90.0,0.0,321367.0,243375.0
2021-05-22,Arunachal Pradesh,23553,92,20545.0,394.0,2021-05-22,323227.0,16132.0,88.0,245155.0,78072.0,137340.0,107725.0,90.0,0.0,323227.0,245155.0
2021-05-23,Arunachal Pradesh,23867,95,20836.0,314.0,2021-05-23,324050.0,10020.0,50.0,245978.0,78072.0,137773.0,108115.0,90.0,0.0,324050.0,245978.0
2021-05-24,Arunachal Pradesh,24093,98,21096.0,226.0,2021-05-24,327082.0,17302.0,100.0,248988.0,78094.0,139387.0,109510.0,91.0,0.0,327082.0,248988.0
2021-05-25,Arunachal Pradesh,24573,102,21344.0,480.0,2021-05-25,328603.0,18342.0,88.0,250439.0,78164.0,140154.0,110194.0,91.0,0.0,328603.0,250439.0
2021-05-26,Arunachal Pradesh,25002,104,21575.0,429.0,2021-05-26,329432.0,15210.0,78.0,251257.0,78175.0,140611.0,110554.0,92.0,0.0,329432.0,251257.0
2021-05-27,Arunachal Pradesh,25376,107,21765.0,374.0,2021-05-27,330440.0,14210.0,84.0,252251.0,78189.0,141155.0,111003.0,93.0,0.0,330440.0,252251.0
2021-05-28,Arunachal Pradesh,25820,109,22019.0,444.0,2021-05-28,331507.0,12080.0,80.0,253299.0,78208.0,141692.0,111514.0,93.0,0.0,331507.0,253299.0
2021-05-29,Arunachal Pradesh,26317,111,22352.0,497.0,2021-05-29,332717.0,11342.0,74.0,254447.0,78270.0,142307.0,112047.0,93.0,0.0,332717.0,254447.0
2021-05-30,Arunachal Pradesh,26778,114,22746.0,461.0,2021-05-30,333067.0,5780.0,34.0,254795.0,78272.0,142504.0,112198.0,93.0,0.0,333067.0,254795.0
2021-05-31,Arunachal Pradesh,26950,115,23052.0,172.0,2021-05-31,334007.0,11630.0,77.0,255678.0,78329.0,142969.0,112616.0,93.0,0.0,334007.0,255678.0
2021-06-01,Arunachal Pradesh,27272,115,23402.0,322.0,2021-06-01,336634.0,12350.0,59.0,258237.0,78397.0,144364.0,113777.0,96.0,0.0,336634.0,258237.0
2021-06-02,Arunachal Pradesh,27642,116,23754.0,370.0,2021-06-02,343311.0,16790.0,78.0,264847.0,78464.0,147782.0,116969.0,96.0,0.0,343311.0,264847.0
2021-06-03,Arunachal Pradesh,28018,118,24083.0,376.0,2021-06-03,351449.0,19873.0,89.0,272908.0,78541.0,151974.0,120835.0,99.0,0.0,351449.0,272908.0
2021-06-04,Arunachal Pradesh,28382,119,24420.0,364.0,2021-06-04,362909.0,22909.0,105.0,284334.0,78575.0,158149.0,126082.0,103.0,0.0,362909.0,284334.0
2021-06-05,Arunachal Pradesh,28786,122,24835.0,404.0,2021-06-05,372776.0,20307.0,96.0,294176.0,78600.0,163145.0,130925.0,106.0,0.0,372776.0,294176.0
2021-06-06,Arunachal Pradesh,29113,123,25237.0,327.0,2021-06-06,376761.0,11068.0,62.0,298148.0,78613.0,165163.0,132879.0,106.0,0.0,376761.0,298148.0
2021-06-07,Arunachal Pradesh,29336,125,25618.0,223.0,2021-06-07,384701.0,21473.0,118.0,306022.0,78679.0,169233.0,136682.0,107.0,0.0,384701.0,306022.0
2021-06-08,Arunachal Pradesh,29696,125,26131.0,360.0,2021-06-08,390012.0,16884.0,94.0,311287.0,78725.0,171930.0,139248.0,109.0,0.0,390012.0,311287.0
2021-06-09,Arunachal Pradesh,30000,126,26569.0,304.0,2021-06-09,395757.0,20362.0,128.0,316960.0,78797.0,174793.0,142057.0,110.0,0.0,395757.0,316960.0
2021-06-10,Arunachal Pradesh,30247,128,26848.0,247.0,2021-06-10,400648.0,16899.0,110.0,321736.0,78912.0,177424.0,144199.0,113.0,0.0,400648.0,321736.0
2021-06-11,Arunachal Pradesh,30492,133,27150.0,245.0,2021-06-11,405483.0,18544.0,123.0,326492.0,78991.0,179942.0,146437.0,113.0,0.0,405483.0,326492.0
2021-06-12,Arunachal Pradesh,30850,138,27438.0,358.0,2021-06-12,410393.0,18383.0,122.0,331364.0,79029.0,182454.0,148797.0,113.0,0.0,410393.0,331364.0
2021-06-13,Arunachal Pradesh,31148,143,27818.0,298.0,2021-06-13,414648.0,13185.0,76.0,335606.0,79042.0,184587.0,150906.0,113.0,0.0,414648.0,335606.0
2021-06-14,Arunachal Pradesh,31282,145,28252.0,134.0,2021-06-14,420935.0,20207.0,114.0,341823.0,79112.0,187972.0,153738.0,113.0,0.0,420935.0,341823.0
2021-06-15,Arunachal Pradesh,31648,151,28608.0,366.0,2021-06-15,426293.0,16771.0,100.0,347059.0,79234.0,190675.0,156271.0,113.0,0.0,426293.0,347059.0
2021-06-16,Arunachal Pradesh,31938,155,28934.0,290.0,2021-06-16,438804.0,28905.0,109.0,359462.0,79342.0,197199.0,162146.0,117.0,0.0,438804.0,359462.0
2021-06-17,Arunachal Pradesh,32188,155,29223.0,250.0,2021-06-17,453458.0,44517.0,111.0,374023.0,79435.0,204954.0,168945.0,124.0,0.0,453458.0,374023.0
2021-06-18,Arunachal Pradesh,32483,158,29612.0,295.0,2021-06-18,468875.0,54115.0,120.0,389369.0,79506.0,213270.0,175974.0,125.0,0.0,468875.0,389369.0
2021-06-19,Arunachal Pradesh,32692,159,29934.0,209.0,2021-06-19,478167.0,19381.0,100.0,398545.0,79622.0,218239.0,180181.0,125.0,0.0,478167.0,398545.0
2021-06-20,Arunachal Pradesh,32923,159,30163.0,231.0,2021-06-20,480320.0,7300.0,41.0,400684.0,79636.0,219425.0,181134.0,125.0,0.0,480320.0,400684.0
2021-06-21,Arunachal Pradesh,33081,159,30407.0,158.0,2021-06-21,494030.0,33087.0,145.0,414267.0,79763.0,226603.0,187532.0,132.0,0.0,494030.0,414267.0
2021-06-22,Arunachal Pradesh,33375,159,30677.0,294.0,2021-06-22,505027.0,28132.0,117.0,425013.0,80014.0,232240.0,192639.0,134.0,0.0,505027.0,425013.0
2021-06-23,Arunachal Pradesh,33664,160,30956.0,289.0,2021-06-23,517112.0,29131.0,120.0,436991.0,80121.0,238619.0,198236.0,136.0,0.0,517112.0,436991.0
2021-06-24,Arunachal Pradesh,33916,160,31189.0,252.0,2021-06-24,529176.0,29352.0,118.0,448592.0,80584.0,244775.0,203681.0,136.0,0.0,529176.0,448592.0
2021-06-25,Arunachal Pradesh,34214,162,31487.0,298.0,2021-06-25,540634.0,29024.0,112.0,459890.0,80744.0,296628.0,243832.0,174.0,0.0,540634.0,
2021-06-26,Arunachal Pradesh,34480,165,31792.0,266.0,2021-06-26,551507.0,27027.0,122.0,470168.0,81339.0,302593.0,248740.0,174.0,0.0,551507.0,
2021-06-27,Arunachal Pradesh,34767,167,32054.0,287.0,2021-06-27,557701.0,17322.0,67.0,475866.0,81835.0,306060.0,251466.0,175.0,0.0,557701.0,
2021-06-28,Arunachal Pradesh,34932,167,32270.0,165.0,2021-06-28,573002.0,36131.0,146.0,490029.0,82973.0,314419.0,258401.0,182.0,0.0,573002.0,
2021-06-29,Arunachal Pradesh,35227,167,32483.0,295.0,2021-06-29,580543.0,26906.0,109.0,496811.0,83732.0,318611.0,261747.0,185.0,0.0,580543.0,
2021-06-30,Arunachal Pradesh,35571,168,32716.0,344.0,2021-06-30,593355.0,53673.0,156.0,508826.0,84529.0,325806.0,267362.0,187.0,0.0,593355.0,
2021-04-01,Assam,218412,1105,215445.0,49.0,2021-04-01,1127935.0,233815.0,1482.0,970643.0,157292.0,553813.0,416712.0,118.0,148645.0,979290.0,970643.0
2021-04-02,Assam,218470,1107,215479.0,58.0,2021-04-02,1167002.0,210220.0,1423.0,1002220.0,164782.0,568626.0,433473.0,121.0,153608.0,1013394.0,1002220.0
2021-04-03,Assam,218533,1107,215517.0,63.0,2021-04-03,1203976.0,226770.0,1629.0,1030573.0,173403.0,582316.0,448135.0,122.0,158037.0,1045939.0,1030573.0
2021-04-04,Assam,218601,1107,215549.0,68.0,2021-04-04,1225287.0,134500.0,876.0,1047611.0,177676.0,590703.0,456786.0,122.0,160819.0,1064468.0,1047611.0
2021-04-05,Assam,218670,1109,215597.0,69.0,2021-04-05,1262224.0,265440.0,1797.0,1075940.0,186284.0,604492.0,471325.0,123.0,165916.0,1096308.0,1075940.0
2021-04-06,Assam,218740,1109,215657.0,70.0,2021-04-06,1290110.0,220500.0,1524.0,1097741.0,192369.0,615074.0,482540.0,127.0,169735.0,1120375.0,1097741.0
2021-04-07,Assam,218832,1111,215691.0,92.0,2021-04-07,1338480.0,183231.0,1279.0,1133750.0,204730.0,632976.0,500643.0,131.0,176010.0,1162470.0,1133750.0
2021-04-08,Assam,219027,1111,215722.0,195.0,2021-04-08,1405074.0,228070.0,1746.0,1181704.0,223370.0,657559.0,524011.0,134.0,186386.0,1218688.0,1181704.0
2021-04-09,Assam,219272,1112,215790.0,245.0,2021-04-09,1454260.0,206150.0,1564.0,1215483.0,238777.0,674781.0,540564.0,138.0,196909.0,1257351.0,1215483.0
2021-04-10,Assam,219553,1115,215828.0,281.0,2021-04-10,1486087.0,143090.0,1195.0,1236130.0,249957.0,685641.0,550345.0,144.0,205481.0,1280606.0,1236130.0
2021-04-11,Assam,219958,1117,215907.0,405.0,2021-04-11,1498693.0,138010.0,1069.0,1244425.0,254268.0,690131.0,554148.0,146.0,208915.0,1289778.0,1244425.0
2021-04-12,Assam,220310,1118,215943.0,352.0,2021-04-12,1530751.0,179270.0,1372.0,1263243.0,267508.0,699911.0,563184.0,148.0,219354.0,1311397.0,1263243.0
2021-04-13,Assam,220893,1118,216041.0,583.0,2021-04-13,1549948.0,151430.0,1182.0,1274714.0,275234.0,706415.0,568151.0,148.0,227004.0,1322944.0,1274714.0
2021-04-14,Assam,221483,1119,216093.0,590.0,2021-04-14,1553876.0,152680.0,1151.0,1276940.0,276936.0,707641.0,569151.0,148.0,228510.0,1325366.0,1276940.0
2021-04-15,Assam,221868,1122,216199.0,385.0,2021-04-15,1555448.0,148987.0,1087.0,1277864.0,277584.0,708199.0,569517.0,148.0,229009.0,1326439.0,1277864.0
